Grid_X,Grid_Y,Grid_Z,Range_Index,Time_Delay,Phase_Compensation,Index_Last,Index_Next,Interp_Weight,Data_Last_Real,Data_Last_Imag,Data_Next_Real,Data_Next_Imag,Power_Contrib_Real,Power_Contrib_Imag,Power_Contrib_Magnitude,Power_Contrib_Phase,Total_Power_Real,Total_Power_Imag,Total_Power_Magnitude,Total_Power_Phase
19.88,-0.16,-5.4,5010,1.4025609391696e-06,88125.5028541442,85,86,0.153656350175936,-65.2519421144715,44.5329546548358,-12.3067641105424,8.39908438466232,68.8802022128794,6.10906827301471,69.1505818634342,0.0884597462532244,-19436.9933112233,50933.8230526535,54516.5207963564,1.935351784361
19.88,-0.16,-5.4,5011,1.40256683006015e-06,88125.872989714,85,86,0.154009803609142,-45.1277723318831,64.8419938339478,-8.51126925767898,12.2294463078466,68.818311960064,6.53528943635329,69.1279253923448,0.0946804604277847,-19368.1749992632,50940.3583420899,54498.1312599121,1.93412925063312
19.88,-0.16,-5.4,5012,1.40257275571175e-06,88126.2453093846,85,86,0.154365342705049,-18.9224372584682,76.7003348636715,-3.56884353461812,14.4659744641911,68.7539158778745,6.95835947378971,69.1051352296508,0.100863298178896,-19299.4210833853,50947.3167015637,54480.2416775407,1.93290424782839
19.88,-0.16,-5.4,5013,1.40257871608089e-06,88126.6198104226,85,86,0.154722964853462,9.96532660896773,78.3689496266002,1.8794984468957,14.7806815459007,68.6870691481924,7.37824392773292,69.0822115426663,0.107007919981274,-19230.7340142371,50954.6949454914,54462.8503451153,1.93167686817538
19.88,-0.16,-5.4,5014,1.40258471112363e-06,88126.9964900672,85,86,0.155082667417815,37.6701649363587,69.4403245504191,7.10473617878995,13.0967089454949,68.6178228714752,7.79494738201721,69.0591545003959,0.113114544783034,-19162.1161913657,50962.4898928734,54445.9555248379,1.93044720307105
19.88,-0.16,-5.4,5015,1.40259074079559e-06,88127.3753455295,85,86,0.155444447735107,60.3738612528822,50.9509261683998,11.38673953303,9.60953818766257,68.5462320625923,8.20843670857035,69.0359642735391,0.11918283321896,-19093.5699593031,50970.698329582,54429.5554087672,1.92921534324346
19.88,-0.16,-5.4,5016,1.40259680505194e-06,88127.7563739935,85,86,0.155808303116146,74.840227441568,25.2970424455978,14.1151511396694,4.77111828374695,68.4723498913813,8.61869612559502,69.0126410344735,0.125212688911719,-19025.0976094117,50979.3170257076,54413.6481358789,1.92798137865519
19.88,-0.16,-5.4,5017,1.40260290384742e-06,88128.1395726155,85,86,0.156174230845323,78.8962740217762,-4.04696744251741,14.8801369296161,-0.763273430095516,68.396227279878,9.02572628367227,68.9891849572707,0.131204246495631,-18956.7013821318,50988.3427519913,54398.23180845,1.92674539842195
19.88,-0.16,-5.4,5018,1.40260903713635e-06,88128.5249385242,85,86,0.156542228180982,71.786439359727,-32.9804051529425,13.539195109106,-6.22022967186697,68.3179217537786,9.42947659753757,68.9655962176716,0.137156882566646,-18888.383460378,50997.7722285888,54383.3044419453,1.92550749101286
19.88,-0.16,-5.4,5019,1.40261520487258e-06,88128.9124688211,85,86,0.156912292355102,54.3398363310212,-57.342673355171,10.2486995154593,-10.8150459830293,68.2374777822181,9.82999254763257,68.9418749931072,0.143071370064294,-18820.1459825958,51007.6022211364,54368.8640598266,1.92426774384583
19.88,-0.16,-5.4,5020,1.40262140700956e-06,88129.3021605802,85,86,0.157284420573589,28.9135582984424,-73.5187469052797,5.45320690916924,-13.8659148915246,68.1549546505921,10.2272107099699,68.9180214626797,0.148946879267473,-18751.9910279452,51017.8294318464,54354.9085865215,1.92302624371495
19.88,-0.16,-5.4,5021,1.40262764350027e-06,88129.6940108483,85,86,0.157658610016256,-0.893645833069185,-78.9949453897212,-0.168544998195728,-14.8987467243657,68.0703995907766,10.6211519785193,68.8940358071641,0.154783806788632,-18683.9206283544,51028.4505838249,54341.4359309037,1.92178307644593
19.88,-0.16,-5.4,5022,1.40263391429728e-06,88130.0880166446,85,86,0.15803485783681,-30.7291265670012,-72.7785736355778,-5.79562998017211,-13.7263154016708,67.9838680869695,11.0117806938315,68.8699182090084,0.160581711151767,-18615.9367602675,51039.4623645188,54328.4439306097,1.92053832709985
19.88,-0.16,-5.4,5023,1.40264021935272e-06,88130.4841749615,85,86,0.15841316116304,-56.1134413625178,-55.6082880374435,-10.5832081605753,-10.4879343248872,67.895412320414,11.3990835405573,68.8456688523223,0.166340469640576,-18548.0413479471,51050.8614480593,54315.9303743764,1.91929207987369
19.88,-0.16,-5.4,5024,1.40264655861828e-06,88130.8824827637,85,86,0.158793517096655,-73.1190967844839,-29.9098259008854,-13.790539360866,-5.64110676282774,67.805075987645,11.7830955896416,68.8212879228873,0.172060664520845,-18480.2362719594,51062.644543649,54303.8930506689,1.91804441793044
19.88,-0.16,-5.4,5025,1.40265293204522e-06,88131.2829369892,85,86,0.159175922713473,-78.9983391124763,0.512266991128812,-14.8993867933667,0.0966155001238059,67.7129195408662,12.163751942945,68.796775608144,0.17774139700808,-18412.5233524185,51074.8082955919,54292.3296482553,1.91679542372523
19.88,-0.16,-5.4,5026,1.40265933958439e-06,88131.6855345486,85,86,0.159560375063393,-72.6575483232355,31.0142011287845,-13.7034895681072,5.84939612524146,67.6189887063636,12.5410733002685,68.772132097195,0.183383021586937,-18344.9043637122,51087.3493688922,54281.2378419376,1.91554517870878
19.88,-0.16,-5.4,5027,1.40266578118618e-06,88132.0902723256,85,86,0.15994687117059,-54.8936679169541,56.8127206057162,-10.353154256026,10.7150948817145,67.5233364381727,12.9150381570686,68.7473575807915,0.188985262091168,-18277.381027274,51100.2644070492,54270.6152506723,1.91429376345465
19.88,-0.16,-5.4,5028,1.40267225680056e-06,88132.4971471768,85,86,0.160335408033305,-28.3397826846261,73.7418247495149,-5.344990649196,13.9079882202,67.426010912323,13.2856499987759,68.7224522513471,0.194548203955068,-18209.9550163617,51113.550057048,54260.4594629668,1.91304125757393
19.88,-0.16,-5.4,5029,1.40267876637707e-06,88132.9061559318,85,86,0.160725982624101,2.88892331993797,78.9471603165783,0.544861910309891,14.8897342780826,67.3270637041296,13.6528934543922,68.6974163029215,0.200071645707371,-18142.6279526576,51127.2029505024,54250.768018254,1.91178773976161
19.88,-0.16,-5.4,5030,1.40268530986483e-06,88133.3172953935,85,86,0.161118591889846,33.8086791987672,71.4000925127892,6.37644530270546,13.466328626423,67.2265413363061,14.0167774675233,68.6722499312214,0.205555739168207,-18075.4014113213,51141.2197279699,54241.5384317674,1.91053328772242
19.88,-0.16,-5.4,5031,1.40269188721253e-06,88133.7305623377,85,86,0.16151323275173,59.3540165259401,52.1354075675873,11.1943929441448,9.83293587822559,67.1245000902429,14.3772629391111,68.6469533335993,0.21099991428085,-18008.276911231,51155.596990909,54232.7681462774,1.9092779782855
19.88,-0.16,-5.4,5032,1.40269849836842e-06,88134.1459535134,85,86,0.161909902105322,75.2161393058466,24.1564150470115,14.1860495449906,4.55599162425538,67.0209827971928,14.7343745296266,68.6215267090504,0.216404541886308,-17941.2559284338,51170.3313654387,54224.4545969654,1.90802188723443
19.88,-0.16,-5.4,5033,1.40270514328034e-06,88134.563465643,85,86,0.162308596820665,78.5942709989685,-7.99628452099522,14.823178012503,-1.50812963065577,66.9160401936604,15.0880979737361,68.5959702582056,0.221769406587132,-17874.3398882402,51185.4194634124,54216.5951723807,1.9067650893988
19.88,-0.16,-5.4,5034,1.4027118218957e-06,88134.983095422,85,86,0.162709313742283,68.7259854165612,-38.9581689575193,12.9619818717797,-7.34765862903742,66.8097189432777,15.43843669881,68.5702841833321,0.227094549768967,-17807.5301692969,51200.8579001112,54209.1872327726,1.90550765860618
19.88,-0.16,-5.4,5035,1.40271853416149e-06,88135.4048395194,85,86,0.163112049689175,47.0922248898484,-63.429664628815,8.88177247112845,-11.9630756557132,66.702073710715,15.7853587370125,68.5444686883328,0.232379475880893,-17740.8280955862,51216.6432588482,54202.2280743261,1.90424966774694
19.88,-0.16,-5.4,5036,1.40272528002425e-06,88135.8286945774,85,86,0.163516801455032,17.2424719696456,-77.0953770363437,3.25199570061544,-14.5404809183325,66.5931433254679,16.1288992264799,68.5185239787333,0.237624687415095,-17674.2349522607,51232.7721580747,54195.7149980412,1.90299118863319
19.88,-0.16,-5.4,5037,1.40273205943013e-06,88136.2546572118,85,86,0.163923565808048,-15.7511948019379,-77.4138221657567,-2.97073516289504,-14.6005408791987,66.4829827071709,16.4690240514893,68.4924502616932,0.242829642181764,-17607.7519695535,51249.2411821262,54189.6452393357,1.90173229212793
19.88,-0.16,-5.4,5038,1.40273887232485e-06,88136.6827240118,85,86,0.164332339491196,-46.1348203559012,-64.1293875748765,-8.70120233979071,-12.0950460608976,66.3716325696336,16.8057570628844,68.4662477459889,0.247994661574498,-17541.3803369839,51266.0469391891,54184.0160277721,1.90047304803347
19.88,-0.16,-5.4,5039,1.4027457186537e-06,88137.1128915401,85,86,0.164743119222138,-68.4741850841364,-39.3990606114338,-12.9144913727433,-7.43081246947813,66.2591492569607,17.1390586004706,68.4399166420194,0.253119104581432,-17475.1211877269,51283.1859977895,54178.824522221,1.89921352519033
19.88,-0.16,-5.4,5040,1.40275259836156e-06,88137.5451563331,85,86,0.165155901693311,-78.6442039872752,-7.48927093967419,-14.8325955637438,-1.41250494357424,66.1455717818009,17.4689568803662,68.4134571618002,0.258203346059904,-17408.9756159451,51300.6549546699,54174.0678809951,1.89795379136396
19.88,-0.16,-5.4,5041,1.40275951139287e-06,88137.9795149008,85,86,0.165570683572,-74.6247390008863,25.925823594432,-14.0745092013288,4.88970879653631,66.0309422781578,17.795465278036,68.3868695189595,0.263247532896944,-17342.944673667,51318.4504199479,54169.7432471166,1.89669391327271
19.88,-0.16,-5.4,5042,1.40276645769167e-06,88138.4159637267,85,86,0.165987461500364,-56.9445236839756,54.7569285333385,-10.7399534428641,10.3273646889381,65.9153187373124,18.1185374939309,68.3601539287359,0.268250902033773,-17277.0293549297,51336.5689574419,54165.8476870185,1.89543395665497
19.88,-0.16,-5.4,5043,1.40277343720159e-06,88138.8544992684,85,86,0.166406232095468,-28.6712526548857,73.6135807524652,-5.40750714451437,13.883800915284,65.7987374000061,18.4382074836805,68.3333106079766,0.273213899210109,-17211.2306175297,51355.0071649256,54162.3782738475,1.89417398616546
19.88,-0.16,-5.4,5044,1.40278044986582e-06,88139.2951179571,85,86,0.166826991949392,5.07531947162316,78.8368006216701,0.957224528479689,14.8689200204753,65.68124525608,18.7544681365857,68.3063397751302,0.27813634268708,-17145.5493722736,51373.7616330621,54159.3320454357,1.89291406542309
19.88,-0.16,-5.4,5045,1.40278749562715e-06,88139.7378161978,85,86,0.16724973762922,38.0204934277367,69.2491305325304,7.17080946281616,13.0606490275637,65.5628883793027,19.0673151674803,68.2792416502478,0.283018087251125,-17079.9864838943,51392.8289482296,54156.7060075851,1.89165425700206
19.88,-0.16,-5.4,5046,1.40279457442795e-06,88140.1825903695,85,86,0.167674465677152,63.891946208984,46.4630951361217,12.0502637174848,8.76311621013232,65.4437143269263,19.3767387675498,68.2520164549752,0.287858897088458,-17014.5427695673,51412.2056869972,54154.4971286738,1.89039462242991
19.88,-0.16,-5.4,5047,1.40280168621017e-06,88140.6294368252,85,86,0.168101172610477,77.6269803122256,14.6646489083558,14.6407433152003,2.76580848064954,65.323759064421,19.6827674857798,68.2246644125554,0.292659116832087,-16949.2190105029,51431.8884544829,54152.7023800324,1.88913522216065
19.88,-0.16,-5.4,5048,1.40280883091536e-06,88141.0783518918,85,86,0.168529854921715,76.3964629422771,-20.1141852907169,14.4086630657065,-3.79361173977526,65.2030705455659,19.9853880460816,68.1971857478188,0.297418447309187,-16884.0159399574,51451.873842529,54151.3186927914,1.8878761156017
19.88,-0.16,-5.4,5049,1.40281600848464e-06,88141.5293318703,85,86,0.168960509078673,60.2335075964655,-51.1167737893006,11.3602683003648,-9.64081767885594,65.0816934665895,20.2845977674402,68.1695806871801,0.30213674516884,-16818.9342464908,51472.1584402965,54150.342969281,1.88661736110185
19.88,-0.16,-5.4,5050,1.40282321885874e-06,88141.982373036,85,86,0.169393131524288,32.121167968294,-72.1749996075694,6.05817427544789,-13.6124790476061,64.9596729928673,20.5803919375895,68.1418494586481,0.306813830083715,-16753.9745734979,51492.7388322341,54149.7720812755,1.88535901594774
19.88,-0.16,-5.4,5051,1.40283046197795e-06,88142.4374716381,85,86,0.169827718677027,-2.50672856919647,-78.960219806434,-0.472778528739245,-14.8921973474695,64.8370413890814,20.8728055095126,68.1139922918,0.311450127624571,-16689.1375321088,51513.6116377436,54149.6029120243,1.88410113635776
19.88,-0.16,-5.4,5052,1.40283773778218e-06,88142.8946239003,85,86,0.170264266930658,-36.7810556071994,-69.9153341436634,-6.93704678246131,-13.1862975588736,64.7138476561428,21.1618193919575,68.0860094177966,0.316045227092704,-16624.4236844527,51534.7734571355,54149.8323000032,1.88284377749242
19.88,-0.16,-5.4,5053,1.40284504621091e-06,88143.3538260204,85,86,0.170702772654465,-63.7477367590483,-46.6607550099554,-12.0230652675175,-8.80039561305223,64.5901337672377,21.4474361614201,68.0579010693678,0.320599045876892,-16559.8335506854,51556.2208932969,54150.4570620123,1.88158699344732
19.88,-0.16,-5.4,5054,1.40285238720322e-06,88143.8150741707,85,86,0.171143232193145,-77.7917579552764,-13.76380740303,-14.6718210045073,-2.59590635133696,64.4659414655299,21.7296582696034,68.0296674808195,0.325111494672032,-16495.3676092199,51577.9505515665,54151.4739934486,1.88033083725243
19.88,-0.16,-5.4,5055,1.40285976069778e-06,88144.2783644979,85,86,0.171585641867068,-75.8420795637399,22.1128688199282,-14.3041042549588,4.17057104441143,64.3413085210371,22.0084990011642,68.0013088880172,0.329582647852962,-16431.0263006989,51599.9590505677,54152.8798801552,1.87907536087614
19.88,-0.16,-5.4,5056,1.40286716663287e-06,88144.743693123,85,86,0.172029997972189,-58.0934259909448,53.5364722094632,-10.9566407815049,10.0971819909457,64.21627347052,22.2839680459406,67.9728255283912,0.33401252052457,-16366.8100272284,51622.2430186137,54154.6714950815,1.87782061522811
19.88,-0.16,-5.4,5057,1.40287460494633e-06,88145.2110561418,85,86,0.17247629678009,-28.0677867597606,73.8457808301098,-5.29369118472219,13.9275947318268,64.0908847440251,22.5560458318107,67.9442176409343,0.338400667601977,-16302.7191424843,51644.7990644455,54156.8455677181,1.87656665014383
19.88,-0.16,-5.4,5058,1.40288207557564e-06,88145.6804496244,85,86,0.172924534538197,8.03020858108971,78.590812122946,1.51452783723363,14.8225256553483,63.9651722532899,22.8247651623166,67.9154854661877,0.342747455706135,-16238.753970231,51667.6238296078,54159.3988399387,1.87531351441358
19.88,-0.16,-5.4,5059,1.40288957845783e-06,88146.1518696158,85,86,0.173374707469605,42.5603428420716,66.5553695592274,8.0270423047688,12.5525954770584,63.8391827158562,23.0901100168359,67.8866292462519,0.347052486056359,-16174.9147875152,51690.7139396246,54162.3280146956,1.87406125575482
19.88,-0.16,-5.4,5060,1.40289711352956e-06,88146.6253121356,85,86,0.173826811773353,68.0545546711108,40.1195412301385,12.8353474830848,7.56669785056091,63.7129499105737,23.3520999484979,67.8576492247699,0.351315911695142,-16111.2018376046,51714.0660395731,54165.6297941542,1.87280992083851
19.88,-0.16,-5.4,5061,1.40290468072707e-06,88147.100773178,85,86,0.174280843624274,78.8509445234897,4.85062343967747,14.8715876140772,0.914846003456189,63.5865114175368,23.6107426889947,67.8285456469358,0.35553769772699,-16047.6153261871,51737.6767822621,54169.3008675864,1.8715595552848
19.88,-0.16,-5.4,5062,1.40291227998622e-06,88147.5782487124,85,86,0.174736799173274,72.3939516605171,-31.6246069220586,13.6537742363749,-5.96452097618236,63.4599101810917,23.8660307562245,67.7993187594778,0.359717566123012,-15984.155416006,51761.5428130183,54173.3378955641,1.8703102036482
19.88,-0.16,-5.4,5063,1.40291991124245e-06,88148.0577346827,85,86,0.1751946745472,49.8949587320632,-61.2494334106505,9.41037871859096,-11.55187576742,63.3331798703514,24.1179808464224,67.7699688106663,0.363855615399675,-15920.8222361356,51785.6607938648,54177.7375361121,1.86906190944527
19.88,-0.16,-5.4,5064,1.40292757443082e-06,88148.539227008,85,86,0.175654465848979,16.1742463166919,-77.3265397912449,3.05052428533299,-14.5840790918662,63.2063627331114,24.3665860389117,67.7404960503047,0.367951568342991,-15857.6158734025,51810.0273799037,54182.496419921,1.86781471512915
19.88,-0.16,-5.4,5065,1.40293526948596e-06,88149.0227215823,85,86,0.176116169157737,-21.3187583288884,-76.0691168827038,-4.020798789759,-14.3469243556062,63.0794900016326,24.6118674375641,67.7109007297222,0.372005587032194,-15794.5363834009,51834.6392473412,54187.6111806802,1.86656866212891
19.88,-0.16,-5.4,5066,1.40294299634215e-06,88149.5082142747,85,86,0.176579780528712,-54.1220307308258,-57.5482909352793,-10.2076205520338,-10.8538262395761,62.952596517515,24.8538354738163,67.6811831017792,0.376017662692479,-15731.5837868834,51859.493082815,54193.0784441175,1.86532379084231
19.88,-0.16,-5.4,5067,1.40295075493322e-06,88149.9957009294,85,86,0.177045295993409,-74.6717274071346,-25.7901749903831,-14.0833713932098,-4.86412495461748,62.8257216091769,25.0924883368113,67.6513434208576,0.379987589108654,-15668.7580652742,51884.5855711519,54198.8948152845,1.86408014061995
19.88,-0.16,-5.4,5068,1.40295854519266e-06,88150.4851773658,85,86,0.177512711559714,-78.0772089318584,12.0394952307369,-14.7256581428373,2.27069452668167,62.6988971074073,25.3278423355788,67.6213819428528,0.383915445006582,-15606.0591681668,51909.9134134874,54205.0568983751,1.86283774979836
19.88,-0.16,-5.4,5069,1.40296636705353e-06,88150.9766393786,85,86,0.177982023211783,-63.3386052512516,47.2146278691904,-11.94590151126,8.9048581379205,62.5721600909181,25.5598996858327,67.591298925182,0.387801082247765,-15543.4870080759,51935.4733131733,54211.561282014,1.86159665568104
19.88,-0.16,-5.4,5070,1.4029742204485e-06,88151.4700827378,85,86,0.17845322691025,-33.6938893232983,71.4543338242638,-6.35479549621856,13.4765587437763,62.4455455752192,25.7886669872738,67.5610946267694,0.391644419545205,-15481.0414625007,51961.2619801605,54218.4045443477,1.86035689454952
19.88,-0.16,-5.4,5071,1.40298210530987e-06,88151.9655031886,85,86,0.178926318592232,4.02682535703847,78.8973046278763,0.759474556274275,14.8803313058408,62.3190923676504,26.0141409585047,67.5307693080472,0.39544521436213,-15418.722370133,51987.2761211191,54225.5832427897,1.85911850164653
19.88,-0.16,-5.4,5072,1.40299002156952e-06,88152.462896452,85,86,0.179401294171399,40.9299712325811,67.5702408971589,7.71954802704562,12.7440040658872,62.1928204074801,26.2363626679788,67.5003232309504,0.399203933378462,-15356.5295497255,52013.512483787,54233.0939621986,1.85788151127548
19.88,-0.16,-5.4,5073,1.40299796915897e-06,88152.9622582242,85,86,0.179878149538055,68.1409233188645,39.9726727809466,12.8516369380804,7.53899790323498,62.0667773023681,26.4553060634536,67.4697566589117,0.402919963842155,-15294.4627724232,52039.9677898505,54240.9332429459,1.8566459566629
19.88,-0.16,-5.4,5074,1.40300594800932e-06,88153.4635841772,85,86,0.180356880559088,78.9573289985094,2.596189018765,14.8916521301156,0.489651109299868,61.9409887199207,26.6709965985102,67.4390698568647,0.406593517861924,-15232.5217837032,52066.638786449,54249.0976368229,1.85541187007498
19.88,-0.16,-5.4,5075,1.4030139580513e-06,88153.9668699583,85,86,0.180837483078236,70.5485359620257,-35.5514285734733,13.3057218267258,-6.70513445376058,61.8154841660167,26.883449374979,67.4082630912274,0.410224640243118,-15170.7062995372,52093.522235824,54257.583696301,1.85417928280428
19.88,-0.16,-5.4,5076,1.40302199921527e-06,88154.4721111909,85,86,0.181319952915956,44.7603784697498,-65.0961482673496,8.4419773799138,-12.2773807992681,61.6902983172762,27.0926666252251,67.3773366299093,0.413813166083432,-15109.0160012199,52120.6149024492,54266.3879610071,1.85294822514455
19.88,-0.16,-5.4,5077,1.40303007143116e-06,88154.9793034739,85,86,0.181804285869589,7.78554462919782,-78.615426570278,1.46838328666985,-14.8271680336011,61.5654678843107,27.2986454047198,67.3462907423024,0.417358843707493,-15047.4505333356,52147.9135478539,54275.5069524701,1.85171872637994
19.88,-0.16,-5.4,5078,1.40303817462856e-06,88155.4884423821,85,86,0.182290477713352,-31.2671591727841,-72.5490506985707,-5.89710497307783,-13.68302650402,61.4410176768641,27.501408959201,67.3151256992806,0.420861844434998,-14986.0095156588,52175.4149568131,54284.9372028655,1.85049081486095
19.88,-0.16,-5.4,5079,1.40304630873664e-06,88155.9995234662,85,86,0.182778524198483,-62.5905304274122,-48.2019242439054,-11.8048117582857,-9.09106598395665,61.3169765374712,27.7009702368522,67.2838417731908,0.424322171918479,-14924.6925391213,52203.11592705,54294.6752442661,1.84926451798676
19.88,-0.16,-5.4,5080,1.40305447368422e-06,88156.5125422529,85,86,0.183268421053299,-78.1520278540505,-11.5438530092734,-14.7397692757261,-2.17721452125784,61.1933772329811,27.8973326012123,67.2524392378491,0.427739672198672,-14863.4991618883,52231.0132596512,54304.7175986149,1.84803986218465
19.88,-0.16,-5.4,5081,1.40306266939972e-06,88157.0274942449,85,86,0.183760163983166,-73.7978152952937,28.1936598837704,-13.9185482497867,5.31743133397824,61.0702534433633,28.0904968036111,67.2209183685429,0.431114146394552,-14802.4289084449,52259.1037564548,54315.060775235,1.84681687290645
19.88,-0.16,-5.4,5082,1.40307089581118e-06,88157.5443749209,85,86,0.184253748670628,-50.4276318579525,60.811626727122,-9.51084289323336,11.4693037641108,60.9476266587044,28.2804893276153,67.1892794420225,0.434445815433295,-14741.4812817862,52287.3842457824,54325.7012991765,1.84559557471539
19.88,-0.16,-5.4,5083,1.40307915284626e-06,88158.0631797359,85,86,0.18474917077549,-13.8948220906291,77.7684635251962,-2.6206162190137,14.6674275865217,60.8255279230385,28.467314818693,67.1575227364955,0.437734542308621,-14680.6557538632,52315.8515606011,54336.6356878514,1.84437599122793
19.88,-0.16,-5.4,5084,1.40308744043225e-06,88158.5839041211,85,86,0.185246425934849,26.3957666074454,74.4598113427994,4.97834183364052,14.0434032186162,60.7039892553377,28.6509751889731,67.1256485316254,0.440980143302599,-14619.9517646079,52344.5025357901,54347.8604484003,1.8431581451102
19.88,-0.16,-5.4,5085,1.40309575849605e-06,88159.1065434839,85,86,0.185745509763123,59.8753237050656,51.5358672306347,11.2927134580595,9.71986029361407,60.5830263212406,28.8315061340332,67.0936571085294,0.444182990391287,-14559.3687382866,52373.3340419241,54359.3721148834,1.84194205820121
19.88,-0.16,-5.4,5086,1.4031041069642e-06,88159.6310932082,85,86,0.186246417852232,77.5888446668842,14.8650995038082,14.6335507876492,2.80361422426593,60.4626835242114,29.008881773836,67.0615487497667,0.447342439739745,-14498.9060547624,52402.342923698,54371.1671814912,1.84072775130955
19.88,-0.16,-5.4,5087,1.40311248576286e-06,88160.1575486542,85,86,0.186749145771515,74.6331896694026,-25.9014864394106,14.0761030295068,-4.88511871666645,60.3429768821479,29.1831352317455,67.0293237393439,0.45045881991567,-14438.5630778803,52431.5260589297,54383.2421672536,1.83951524442536
19.88,-0.16,-5.4,5088,1.4031208948178e-06,88160.6859051587,85,86,0.187253689067987,51.5827489409097,-59.834939723368,9.72870236222931,-11.2850968857324,60.2239472051813,29.3542472009641,66.9969823626988,0.453531591348596,-14378.3391306751,52460.8803061307,54395.5935591374,1.83830455653955
19.88,-0.16,-5.4,5089,1.40312933405444e-06,88161.2161580351,85,86,0.187760043266124,14.4731467079146,-77.662912798653,2.72969043831842,-14.6475203186125,60.1055914605209,29.5222877020539,66.9645249067138,0.45656169631869,-14318.2335392146,52490.4025938327,54408.2179100376,1.83709570598702
19.88,-0.16,-5.4,5090,1.4031378033978e-06,88161.7483025732,85,86,0.188268203868247,-26.7110619467941,-74.3472875744269,-5.03780773213763,-14.0221808085343,59.9879579955757,29.6872202891463,66.9319516596914,0.459548309761462,-14258.245581219,52520.0898141219,54421.1117227293,1.83588871005652
19.88,-0.16,-5.4,5091,1.40314630277257e-06,88162.2823340398,85,86,0.188778166354325,-60.686595237427,-50.5780303935286,-11.4457223502831,-9.53920862825868,59.8710630564061,29.8490734626729,66.899262911367,0.462491685025756,-14198.3745181626,52549.9388875846,54434.271521229,1.83468358524489
19.88,-0.16,-5.4,5092,1.40315483210304e-06,88162.8182476784,85,86,0.189289926182212,-77.9684107044654,-12.7250513641326,-14.7051383839339,-2.39999301719152,59.7549428981844,30.0078345125688,66.8664589528935,0.46539138801339,-14138.6195752644,52579.9467220971,54447.6938060063,1.83348034710251
19.88,-0.16,-5.4,5093,1.40316339131313e-06,88163.3560387092,85,86,0.18980347878761,-73.5634175536051,28.799715238765,-13.8743399454585,5.43173567573661,59.6396056300321,30.1635462022842,66.8335400768439,0.468247911728699,-14078.9799696344,52610.1102682994,54461.3751151033,1.83227901046832
19.88,-0.16,-5.4,5094,1.4031719803264e-06,88163.8957023294,85,86,0.19031881958422,-48.485667612339,62.3709871349315,-9.14458106090436,11.7634050594955,59.5250908541053,30.3161877184648,66.8005065772011,0.471060685343704,-14019.4548787803,52640.4264560179,54475.3119547707,1.83107958921715
19.88,-0.16,-5.4,5095,1.40318059906606e-06,88164.4372337133,85,86,0.190835943963734,-9.6164922599582,78.4125186218002,-1.81370696379497,14.7888988238711,59.4114091136409,30.465794942808,66.7673587493592,0.473830088430563,-13960.0434696666,52670.8922509607,54489.5008619761,1.82988209650699
19.88,-0.16,-5.4,5096,1.40318924745493e-06,88164.9806280122,85,86,0.191354847295983,32.1148025841264,72.1778321576825,6.05697373981806,13.6130132773155,59.2985871026741,30.612370953025,66.7340968901134,0.476555950877386,-13900.7448825639,52701.5046219137,54503.9383687428,1.82868654465101
19.88,-0.16,-5.4,5097,1.40319792541548e-06,88165.5258803543,85,86,0.191875524928918,64.7708216233547,45.229864760306,12.2160229586157,8.53052427742795,59.1866458573375,30.7559290834534,66.7007212976614,0.479238275259863,-13841.5582367066,52732.2605509972,54518.621013727,1.82749294517137
19.88,-0.16,-5.4,5098,1.40320663286981e-06,88166.0729858454,85,86,0.192397972188715,78.8325480945077,5.1409494188466,14.8681179777013,0.969602585789456,59.0756132503976,30.896468695378,66.6672322715967,0.481876828427207,-13782.4826234562,52763.1570196925,54533.5453271709,1.82630130874531
19.88,-0.16,-5.4,5099,1.40321536973966e-06,88166.6219395683,85,86,0.192922184379881,70.0274044400365,-36.5672343415736,13.2074344424141,-6.89671927966825,58.9655027823977,31.0340159122545,66.6336301129019,0.484471830215202,-13723.5171206738,52794.1910356048,54548.7078606392,1.82511164533771
19.88,-0.16,-5.4,5100,1.40322413594642e-06,88167.1727365832,85,86,0.193448156785266,40.7056801683402,-67.7055950570764,7.67724588046931,-12.7695323745246,58.8563437309522,31.1685658499238,66.5999151239477,0.487022976226885,-13664.6607769429,52825.3596014547,54564.1051532225,1.8239239640676
19.88,-0.16,-5.4,5101,1.4032329314111e-06,88167.7253719278,85,86,0.193975884666202,-0.696379643425901,-78.9969306707053,-0.131339845609367,-14.8991211558994,58.7481573129374,31.3001283038062,66.566087608484,0.489530210728421,-13605.9126196299,52856.6597297585,54579.7337479809,1.82273827328487
19.88,-0.16,-5.4,5102,1.40324175605437e-06,88168.2798406172,85,86,0.194505363262422,-42.0185731968836,-66.8987257464456,-7.92486249203795,-12.6173537580391,58.6409460809243,31.4287470820685,66.5321478716455,0.491994058738359,-13547.271673549,52888.0884768406,54595.590229716,1.82155458074928
19.88,-0.16,-5.4,5103,1.40325060979654e-06,88168.8361376441,85,86,0.195036587792387,-70.9244174494264,-34.7955027188788,-13.3766145028525,-6.56256396656752,58.5347502404364,31.5543945460032,66.4980962199303,0.494413829724667,-13488.7369233086,52919.6428713866,54611.671146572,1.82037289329174
